speed_kmh,slope,distance_km,energy_wh,wh_per_km,road_type
55.94,-0.997,15.453,8057.2081,521.4025406473215,3
22.79,3.41,36.1176,7319.9748,202.67033731635397,2
84.21,0.894,21.7817,9218.7204,423.23229947650003,3
66.78,-2.43,39.2103,8739.1612,222.87943784247224,2
43.03,-3.911,8.2974,6673.1953,804.2493909860679,3
109.36,3.373,25.0927,9640.8868,384.2102790228926,2
37.89,5.77,28.1026,5996.9218,213.3937744493002,2
6.83,8.822,8.5318,4577.4672,536.5194027078758,3
91.98,-2.568,48.0062,10915.4658,227.37593588220122,2
84.25,2.064,27.7611,10679.4198,384.69030998873757,1
39.76,6.082,26.5158,9276.835,349.8607568928718,1
81.08,-0.697,48.6193,10930.016,224.8081583521275,3
47.51,8.811,24.9709,6646.2404,266.15918116511415,2
90.75,8.327,33.8687,9105.5985,268.8503489685462,3
54.5,-3.444,2.4294,7012.2125,2886.3869896852248,2
49.47,-4.589,35.4461,6729.8572,189.86167409213658,1
112.17,9.647,5.3051,11707.1811,2206.7837342786174,3
30.11,9.347,39.0337,9594.8545,245.80945394375794,1
14.45,1.334,43.8546,7111.9832,162.17186095280587,2
70.15,-4.242,15.8418,7444.4491,469.9230613509555,1
116.32,4.283,43.9187,11709.2733,266.6125490867785,2
45.34,-0.599,24.1836,9750.3086,403.1789857570949,3
7.44,9.051,28.6216,5952.2707,207.96395205987082,2
40.72,6.92,20.608,7535.1599,365.64165944285355,2
60.71,4.744,23.8795,8526.2264,357.0528466250766,3
19.43,-0.732,45.4227,7220.1207,158.95395574401783,3
78.97,5.519,47.37,11654.8506,246.03869213138805,1
119.73,-0.662,22.3489,11504.974,514.7901890892382,2
54.21,-4.436,25.7666,6644.9041,257.8879040628316,2
42.57,2.627,5.8971,6326.0166,1072.7277165822732,1
48.08,2.33,16.3485,7074.4083,432.7253541313693,2
13.82,6.445,25.7105,6160.6156,239.61444556342553,2
105.99,7.985,10.2089,8454.3534,828.1372704469699,3
49.78,0.317,28.869,8246.4651,285.65112443778554,3
46.47,1.742,34.2956,7662.396,223.42191272147411,3
79.16,2.056,32.533,9594.7496,294.923546793156,1
53.04,-0.137,22.1814,8510.0646,383.6581442834368,3
77.79,6.151,38.489,10379.9149,269.6850639479086,1
7.37,2.832,16.0442,7465.0847,465.2833697874918,3
97.65,8.709,23.5169,10559.9145,449.0347773276371,2
112.86,4.755,13.5807,11211.5798,825.5506653514874,2
77.85,-1.822,30.2211,10166.2333,336.39558176544324,3
114.55,-2.528,22.0913,9819.0512,444.47631859989843,3
18.17,0.586,10.9339,6259.5308,572.4870293237968,1
57.29,0.204,15.4784,7927.4257,512.1595690257706,2
72.22,1.107,14.0455,9315.7263,663.2554797290328,3
69.81,-2.246,45.5545,11307.5045,248.21902201631335,3
48.18,9.673,26.1455,9076.6134,347.15752227874816,2
40.57,-2.814,32.6675,7822.479,239.457342275119,3
15.22,4.79,46.7432,7490.9285,160.25702149625815,2
47.01,-4.804,9.1927,6891.5712,749.6812902638309,3
19.52,1.104,46.851,5938.0906,126.74416425416594,2
88.12,-0.362,27.0279,8766.9672,324.36734856380184,1
25.06,0.73,42.8251,7217.7612,168.54048351444905,3
7.03,2.471,8.483,4057.8626,478.3535392715492,3
66.28,4.006,13.7195,8468.4895,617.2593204972562,3
71.43,3.753,9.7891,7669.8074,783.5021072005716,1
104.63,4.461,32.7057,12019.554,367.5058695245679,3
69.24,7.668,7.124,7643.9065,1072.980481464135,3
41.46,8.301,39.6469,8042.3401,202.84927935640067,2
96.36,6.059,12.5968,10103.112,802.039827346176,3
64.83,-3.816,12.8482,7967.2528,620.1052994590937,3
9.51,9.419,14.128,6340.8088,448.8129944137382,2
67.9,9.211,37.3448,11031.3727,295.3927396420175,1
108.96,5.676,46.2184,13384.7679,289.59840248262003,1
47.56,2.762,45.3847,9493.2672,209.17306523002702,2
35.56,-1.241,5.1526,5789.1786,1123.5482486120925,1
17.22,6.345,13.1956,5095.4206,386.14538126489043,1
18.17,8.168,33.6419,9365.9373,278.4011271274258,3
51.93,4.978,30.9657,9441.4383,304.90010912216513,3
71.48,4.436,17.5665,8878.1985,505.4065186967442,3
9.67,-2.105,43.1559,8257.3557,191.33789870283707,1
112.75,0.367,6.6103,9763.5939,1477.0346966512343,3
90.62,5.847,31.9877,12640.9589,395.18197889457116,1
70.39,-4.747,13.7269,7421.8198,540.6764437198962,3
99.41,4.619,26.406,10828.5714,410.07974740604755,1
9.62,6.5,19.4356,6151.6587,316.515316576083,2
57.22,0.021,48.9888,10037.556,204.89499312894674,2
75.61,-3.857,24.3859,8682.3613,356.0395765583152,3
99.44,7.287,48.8071,13761.4152,281.95542021762617,1
94.02,-2.872,12.8255,8904.5337,694.2811857444973,2
33.25,0.562,38.4203,8929.2614,232.41027382025507,2
112.91,5.609,35.8812,11907.7605,331.86627839295807,3
14.92,7.255,42.3975,6946.0238,163.8309765163064,3
105.02,7.936,34.711,11297.5389,325.4741960100916,1
116.51,2.956,34.1497,10791.8114,316.0146463485688,2
21.26,2.138,33.0693,6467.72,195.58069421551616,1
86.65,7.725,49.2541,11773.3684,239.03339419987756,1
48.65,3.68,1.6027,5167.3467,3224.205493335686,1
61.95,1.51,33.9307,10440.0815,307.6879428756693,1
69.68,0.592,8.6997,8437.2152,969.8333417337541,2
112.31,2.208,34.0013,12105.1926,356.0219036594373,1
80.67,0.473,16.0523,6623.3997,412.6137003244789,2
57.75,0.153,2.2633,6993.9955,3090.2433712592406,2
97.16,9.905,38.5114,11423.8618,296.6356716741884,1
114.06,0.043,2.6772,7996.0054,2986.655554936659,1
117.9,0.309,16.8868,9225.3078,546.303198425328,1
10.34,3.862,6.7242,5562.5278,827.2403816671176,2
97.73,8.665,45.6871,12038.8692,263.50696228143295,1
33.64,6.818,31.1296,7385.9478,237.26415144232013,2
15.86,7.634,43.7823,8267.9548,188.84258632252957,2
52.78,7.885,34.1344,10253.5812,300.38851748134744,3
77.27,8.808,49.5981,12087.9105,243.71732717986782,1
45.71,-1.474,26.3051,7897.3964,300.2227330888337,2
6.55,1.875,2.7828,4245.9704,1525.7985313843494,2
71.94,0.778,8.1268,7379.0165,907.9803134021042,1
108.29,0.728,29.4628,9687.3302,328.7988089535245,1
45.99,4.784,17.4517,8118.5178,465.20047555193406,1
25.96,1.027,5.7334,6607.5897,1152.4830650999293,3
53.11,4.245,11.9832,7288.5351,608.2308145997551,1
5.8,0.734,23.7811,5104.6791,214.65296034739936,3
98.46,-0.333,25.9573,10459.8171,402.9628275014357,1
99.16,0.296,46.7356,11549.1619,247.11698775723326,3
70.56,7.056,4.6249,6156.9444,1331.2615834887315,1
42.37,4.016,17.9546,7173.3426,399.52691351539187,3
95.97,9.61,25.3519,11056.9798,436.1408476672377,2
66.56,7.49,5.7521,8257.3865,1435.5548366513997,3
99.11,2.287,34.4213,12659.8764,367.7917081141059,3
75.78,-1.364,25.7999,9353.1876,362.52803157894505,2
94.13,5.109,23.0296,9937.4386,431.5063786066677,1
71.83,5.9,32.8384,8084.1688,246.18019566040942,2
49.7,1.963,14.462,8087.5857,559.2319117209782,2
114.95,-1.551,17.0324,9408.9063,552.4115154961082,2
64.93,3.359,8.2187,7551.6829,918.8465593323725,3
72.61,-1.193,26.2339,10229.0908,389.91841718446614,2
26.46,9.1,18.6832,6373.2477,341.1219071620561,1
75.08,4.433,13.0905,8856.0053,676.5210259350727,3
68.59,-0.621,6.3246,7636.9511,1207.4925537289073,3
22.18,-1.764,1.2589,3722.8384,2957.1267684881527,2
7.15,5.751,9.7483,4550.7937,466.8305074618361,3
72.52,5.617,12.4466,7510.2074,603.3958791567738,1
91.64,3.957,24.3233,10192.3285,419.036082094035,3
62.81,4.215,12.1257,8054.6337,664.2596136352887,2
27.21,4.058,40.9009,7701.4024,188.2941604184528,2
79.98,0.402,23.759,8504.7526,357.9587243421778,2
9.61,9.061,31.2282,5293.5966,169.513577896395,3
53.02,2.189,10.4761,6025.2717,575.1432573192218,2
19.6,-4.695,20.8648,4123.6022,197.63446081708673,3
22.14,0.225,30.1786,6369.7574,211.06875272181344,2
24.28,-3.046,15.6212,6268.2507,401.2658940977722,2
46.4,0.451,16.8763,6402.6183,379.3862983433949,2
6.14,4.124,40.3905,5777.7075,143.04613939569293,1
47.74,-4.66,41.8754,9543.0199,227.89110600297707,1
61.4,8.053,26.6938,9017.677,337.8197584114745,2
58.0,4.155,44.8309,10589.5616,236.21123712128926,2
45.93,-0.569,36.8604,8902.7608,241.52621970848878,3
100.7,-0.332,2.8595,7622.0416,2665.4697041123786,3
17.44,1.985,28.0177,5833.1656,208.19554900114773,1
60.68,-1.279,34.9199,9996.2642,286.2628010240259,3
7.44,-4.935,27.0902,4991.2978,184.24767941360668,3
8.54,-4.602,41.6156,8232.5244,197.8230614663834,3
68.86,0.366,15.1118,8292.443,548.7405808997055,3
67.92,-3.137,3.3674,7845.4937,2329.831128479475,1
105.36,-4.665,31.7177,10493.7098,330.847495279816,1
66.94,7.889,36.567,10196.9429,278.8568006246186,3
115.17,-0.888,38.2862,11554.7448,301.7994578291262,3
5.84,2.547,0.6519,4365.1463,6695.829935100939,1
11.76,-2.309,33.7016,5711.112,169.46128000312743,2
5.29,-4.299,1.1343,6284.4318,5540.281040433093,3
22.23,6.173,38.7618,9442.4021,243.600573958739,2
64.95,-3.126,35.1849,10865.9038,308.8225174836395,3
77.47,-4.614,28.414,10598.2816,372.9956663270429,1
5.47,3.808,25.3656,4284.7916,168.92143868840975,3
113.52,-4.798,35.7839,10475.8095,292.75217809369707,2
101.06,1.544,2.954,9360.8819,3168.83429908172,1
35.59,-0.667,41.6262,7815.141,187.74549930245036,3
9.26,-0.209,10.1412,6117.2389,603.2073959666282,3
20.39,-4.942,23.9417,5532.2104,231.07041886273208,1
15.23,9.465,24.3913,8643.2031,354.3561096802236,3
14.79,2.754,38.8785,8633.1427,222.05462197478096,1
62.23,3.588,9.7303,8023.0355,824.5452964697668,3
29.5,4.992,15.0575,6646.2042,441.3879388975219,1
42.98,6.963,33.1891,8384.927,252.64108325876984,3
118.74,4.119,20.6973,10054.5623,485.79077780322825,1
82.12,6.433,15.0133,8702.0461,579.6226730241746,1
113.88,1.731,31.109,12567.1284,403.970580755393,3
17.11,0.569,4.42,5213.2865,1179.4893097108168,1
45.86,7.347,39.51,8527.7273,215.8374580824741,3
66.57,7.98,26.285,8712.7086,331.47092485282053,3
9.21,-2.933,10.3804,5438.4055,523.9097993090937,3
80.45,5.255,6.6407,9206.3644,1386.347749613959,3
77.02,-3.746,30.8674,9592.0521,310.7502679878256,1
49.29,8.944,33.4981,8037.9631,239.9527948471845,2
58.76,2.802,20.3238,8172.1279,402.09708911880534,2
49.85,4.682,17.0506,8072.9406,473.4708316812033,2
40.24,-1.033,28.8459,6027.9057,208.9695602101813,1
21.25,-3.185,33.3844,7007.8022,209.91272177897045,3
11.81,-1.04,6.4632,4052.2035,626.9651418483453,1
114.81,2.386,35.6949,11888.7805,333.0663430797184,2
71.92,7.504,22.2861,8961.076,402.0930077541704,2
87.44,3.006,18.3968,10717.2003,582.5592995497605,2
37.84,-1.333,46.4773,8544.5468,183.84356319971238,3
47.18,-4.331,2.7913,4803.762,1720.97294204921,3
28.43,4.33,9.8608,4537.6165,460.16906384497696,1
11.64,1.302,18.8145,6041.5083,321.10915287629257,1
21.48,9.765,16.2696,6706.9631,412.2389430929292,2
95.7,6.696,25.5831,11278.8999,440.8726583362284,3
81.31,7.125,20.105,9885.1005,491.67343441043977,3
65.63,-4.816,39.4356,8457.1391,214.45429816980123,1
57.01,6.667,38.4232,9851.6536,256.3983876861172,1
110.69,-2.081,38.6415,11749.3486,304.0603557923594,3
8.73,3.787,18.5308,4297.0934,231.88935002608122,3
33.67,1.711,20.4277,7396.9067,362.10201652199663,1
41.99,3.574,36.0511,8418.364,233.51231088985284,3
93.89,-2.998,6.2975,8389.9439,1332.266131590924,3
119.1,1.853,42.6108,12646.0027,296.77936045436473,2
28.88,-4.446,27.1088,6591.3666,243.14502961065713,3
104.92,-4.385,42.4424,12849.327,302.74737060411695,3
99.67,4.866,39.7008,10661.3783,268.5432376641023,3
26.96,9.275,18.7817,6668.1578,355.03453349488626,1
47.92,6.661,5.1678,4942.8363,956.4627182449833,2
49.16,2.037,46.0494,9191.1205,199.5924958400764,1
117.39,-4.162,17.2958,11572.9264,669.1174600921933,2
21.71,-4.325,18.7497,4793.3446,255.64899223848622,2
95.9,-2.632,45.4615,10626.4603,233.74626001804572,3
40.1,9.637,45.8756,8952.0232,195.13681009232732,2
87.7,0.98,13.219,8166.49,617.7833773997287,2
50.4,7.651,4.5389,5703.5806,1256.5946545741951,3
69.4,5.577,0.1553,6479.7862,41726.86589581365,3
99.91,4.081,21.9709,10465.0808,476.31564129769095,2
96.5,9.217,28.4718,10601.7528,372.3596007545438,1
103.97,-1.544,13.5899,10035.2383,738.4353892466822,2
7.15,1.823,13.0615,4828.0025,369.6359264580525,1
83.05,7.971,17.9036,10413.662,581.6526995262335,1
16.8,3.276,13.2279,5971.2386,451.41084989398786,2
49.9,-1.303,42.9361,9610.3032,223.82816441275338,1
65.83,-1.866,32.1778,8669.6743,269.43000327348824,2
48.33,6.293,41.4644,8658.5816,208.81941668275783,1
62.35,-4.808,43.0379,10192.2097,236.8195959187173,1
119.58,8.713,21.807,10896.7487,499.69049110541425,2
16.23,-4.724,23.9311,5901.6643,246.61050464808778,3
81.05,4.465,48.8932,11360.0654,232.3444948604841,3
47.52,4.071,40.8603,9280.493,227.12731806153332,2
15.96,3.676,39.9149,7296.2215,182.79430972813094,2
19.05,2.115,29.2273,5555.4274,190.07672701088526,3
113.91,7.786,23.1114,10760.6336,465.59855793416284,3
105.55,4.89,44.7411,12055.0518,269.44037814557606,1
108.85,6.728,40.2474,11042.3733,274.36245372354176,1
118.98,-3.267,25.8878,10279.6396,397.0848403504615,1
25.0,-4.252,13.5975,7543.4454,554.7674510075616,3
42.65,-4.572,7.4492,5076.5589,681.4866100607578,2
80.31,-2.792,27.68,10082.7122,364.25963655911096,1
58.06,5.005,14.8719,6388.5851,429.5742987430261,2
50.21,2.41,13.2844,6537.1679,492.09477057790014,3
42.94,6.284,5.3787,6211.877,1154.8959388653363,1
71.25,-2.124,1.8202,7894.7957,4337.350056788735,3
69.07,0.504,39.1894,9812.0352,250.3750053116135,2
19.37,8.327,5.4885,6599.5189,1202.436588066256,1
56.61,9.036,44.4416,9352.6041,210.44700177995188,2
66.42,8.826,10.7678,8700.858,808.0470160502741,2
68.43,7.275,38.0078,10549.4347,277.55960428415773,1
25.21,5.324,41.1677,8289.6977,201.36424833384973,1
89.07,8.705,39.6485,12474.5802,314.62898806553704,3
42.58,9.309,17.0521,6772.4113,397.16063583021105,1
93.63,-4.628,49.2958,12794.2586,259.5403559634472,1
67.67,8.825,14.0518,8666.9227,616.7848794157921,1
31.34,3.336,46.7215,9382.8483,200.8251748373181,1
83.39,-3.323,21.9283,7912.9513,360.85631172436257,3
68.09,-1.776,2.9409,8523.4811,2898.249632065227,2
95.55,7.782,39.2673,11742.9327,299.0509457832228,3
88.2,2.592,39.3918,10828.3586,274.8886426674872,2
73.21,9.742,9.9452,7923.0962,796.6782103402865,1
58.58,-3.237,41.1933,8306.1696,201.63898998017612,3
15.98,1.188,7.9632,5011.1341,629.2855156144104,2
31.36,-0.022,7.6564,5910.0128,771.9009043421335,2
50.29,2.742,40.4651,8484.3679,209.67138814320057,1
71.92,4.502,14.5819,7150.9858,490.4003574754584,1
61.64,4.924,3.9362,7872.3508,1999.9854794768974,2
34.58,-4.981,47.8216,9810.2982,205.14381407031496,3
59.55,-4.474,22.4591,8683.785,386.64941569224186,3
34.28,7.969,25.2551,7601.93,301.00584332244205,3
88.15,-0.301,33.5555,8708.3415,259.52078027664277,2
70.18,1.756,33.6617,10293.3317,305.7877580416675,2
112.98,7.74,37.0024,12625.0138,341.1947607107527,2
20.93,-4.788,9.0896,3794.0288,417.40149901720343,1
56.6,-3.221,19.2662,7810.0738,405.37604052702034,2
10.97,5.277,29.282,6885.7305,235.15225949567605,2
75.08,9.458,31.0084,9136.1325,294.6342681510459,1
66.06,4.642,13.6076,8077.6523,593.613895669645,1
48.88,-1.083,48.7516,9097.5716,186.61067408054117,3
62.57,2.798,5.9975,7506.7188,1251.6454867571344,3
107.59,9.625,5.7027,10720.3095,1879.8690261752063,1
23.56,2.921,11.5346,4256.8482,369.0505148714728,1
103.4,0.751,1.9239,7646.7813,3974.605941640575,2
69.25,9.506,49.3945,10300.7327,208.54006355571593,2
106.88,5.784,49.3877,12615.4852,255.43779792173572,2
71.63,5.308,8.0682,9538.6687,1182.2487968337919,1
97.22,-1.519,20.12,10891.553,541.3285048198265,3
51.56,3.392,10.2755,6399.1805,622.7624826192263,3
89.98,0.351,20.46,8994.8974,439.63418450772195,2
109.56,-1.397,26.6899,9700.462,363.45128838544576,2
68.65,8.433,41.1543,8916.7006,216.66497431566228,1
21.69,0.747,1.8868,5207.6092,2760.0450176427867,1
32.26,-0.758,49.3462,8933.5276,181.0378244276456,3
23.84,8.976,47.0341,8495.4213,180.6226281016301,3
29.62,-2.04,28.5638,6772.8181,237.11174998049552,1
36.77,6.183,24.0967,7341.7262,304.6772900035571,3
66.62,4.791,27.5772,8704.137,315.62832435407046,3
70.56,8.807,1.0202,7331.619,7186.4369659891545,2
51.18,7.481,36.9104,9444.3739,255.87320917771447,1
73.85,5.579,24.8722,9583.352,385.3044389318721,1
9.79,-0.281,14.3734,4074.4682,283.4729732056637,1
10.53,2.434,23.131,6022.626,260.3700583758117,2
20.62,9.167,14.6991,6738.0303,458.39643342532383,1
62.17,-4.652,35.0275,10019.5954,286.0490451459507,3
25.68,6.915,30.7603,7706.9594,250.54917437005915,2
33.99,-1.223,19.4658,6693.5825,343.86335749398893,2
48.04,-2.225,15.7807,8705.6254,551.6637649328105,1
97.42,-1.517,43.914,12490.5608,284.43213223251337,3
77.93,9.88,35.8175,10539.5298,294.25632816435063,3
80.27,8.048,30.9684,10132.1851,327.1779896640495,1
95.84,2.816,3.854,9456.1293,2453.5854669630407,3
111.93,5.727,3.0572,10948.7158,3581.2909212014038,3
18.45,7.174,46.5319,7333.6206,157.60398885782706,2
106.34,7.671,26.2829,9896.6077,376.54121909046404,1
55.02,-1.508,43.8066,9372.4115,213.9495765303217,1
67.75,1.896,4.9178,6353.451,1291.9197713689982,1
79.56,4.523,36.2406,10577.4324,291.86669880684167,2
81.49,9.677,12.3424,8926.2957,723.2244475745409,3
111.81,5.24,26.2724,12063.3257,459.16417221537574,2
119.63,8.465,14.7168,11884.4219,807.5432882865855,2
86.42,7.692,35.6454,12638.5397,354.5626492698084,3
34.47,3.731,20.1044,8389.5133,417.29812469482584,1
105.57,8.405,23.1622,10566.5634,456.19845361530395,2
5.91,0.661,12.3427,3779.3581,306.201049845737,3
27.73,0.689,14.1448,7078.3011,500.41878406900526,3
107.69,6.714,9.0558,9501.8171,1049.2478112141466,1
30.74,-2.982,27.7345,6877.3422,247.97023241702703,3
26.48,-0.413,7.3353,5520.7061,752.6167887858865,3
16.58,4.129,13.4833,5373.9537,398.5633782343929,3
103.09,1.301,26.57,10232.1003,385.0994346990454,1
60.01,9.111,13.8141,7901.2589,571.9713420755699,1
80.99,9.378,29.4661,8385.1617,284.5694640266752,3
28.69,2.539,0.8068,5632.2583,6981.12451800742,3
90.96,3.086,48.6638,11467.6439,235.6503172551225,1
91.2,5.869,36.5264,11049.2646,302.5004204327477,1
37.51,1.859,25.2406,9040.1594,358.1598118850065,1
49.28,-2.149,46.0498,7835.6415,170.15577434239438,2
25.16,6.205,43.5013,8931.3624,205.31240985885503,1
117.19,6.067,18.3911,12296.2009,668.596618238448,3
77.47,-1.325,5.8948,8274.8807,1403.748409036046,1
112.15,7.494,12.6864,10217.4818,805.388817507177,3
36.41,4.205,10.5136,6427.8029,611.3801424454595,3
93.83,-1.455,37.5279,9453.1679,251.89729309984423,3
91.9,4.781,27.4507,11630.8586,423.70014415119715,1
83.0,-1.496,42.5199,9985.4981,234.8429373444746,1
115.88,-1.022,24.5361,11535.9113,470.1613788436676,1
47.23,7.72,38.5113,7864.0982,204.20248131928471,1
15.69,8.942,16.2388,6752.3751,415.81738159800346,1
80.61,-1.147,30.1473,9773.6999,324.19791257975345,2
87.52,8.921,32.0061,11182.3335,349.3816569805634,1
69.01,-1.418,37.9884,9943.5086,261.7510026143104,2
24.82,-3.241,39.9945,6460.7117,161.54012108556645,3
60.53,-4.127,13.8975,7019.2602,505.07351991842773,3
37.46,-1.368,19.3144,7920.3768,410.07637669362833,3
51.3,0.779,10.436,6289.5079,602.6718297933247,3
77.43,8.913,37.4169,9830.9517,262.7406995591959,2
89.43,-1.368,13.6093,8481.7767,623.2320177447585,2
27.87,0.482,19.6119,7222.2874,368.26125033101505,3
48.64,6.012,40.171,9679.8457,240.9658859540829,1
32.3,-0.469,17.0562,5507.9361,322.9295931139216,3
23.84,5.266,14.6459,7788.7161,531.8030621505894,3
94.01,1.481,32.594,10338.8015,317.1999834735354,2
109.11,-2.053,48.7711,13396.866,274.6883808105141,3
44.43,6.011,3.2249,7620.3645,2362.95057286752,2
90.15,-4.594,41.7559,11200.7312,268.24281436234173,2
107.64,-0.615,6.1681,9503.4401,1540.7449582228867,3
101.53,0.343,17.3104,8810.4357,508.96729981307186,1
21.94,1.873,20.8942,6555.5704,313.7503526304739,2
114.76,5.198,35.9651,11629.9708,323.36828488284107,2
45.2,1.891,46.3356,8807.1243,190.07235735816664,2
40.71,3.915,5.1903,7451.0195,1435.5532739852085,3
7.49,3.937,37.2659,5736.2963,153.92865402582382,3
58.34,0.599,16.1824,6905.0895,426.7039238011828,2
13.08,9.01,45.1054,6660.7639,147.67123265526737,1
29.82,9.338,13.983,7108.0235,508.3325258955522,3
38.03,3.728,34.7237,7760.0221,223.4790515022236,1
97.06,-3.925,8.3213,9506.1097,1142.3807876384994,1
105.06,2.367,47.9016,11906.3036,248.5577460936686,3
36.3,-2.234,0.3158,5612.659,17773.700234717533,2
103.04,2.248,11.7193,10323.9522,880.9348852256735,1
102.87,-2.173,33.8296,10193.0422,301.30533065226876,2
91.76,5.558,42.6909,12993.8088,304.36981338439364,1
17.6,-3.794,49.6785,8507.9957,171.26108938748362,2
82.84,9.3,8.7457,8267.2627,945.2939437513676,3
113.4,-2.069,15.4265,10667.2892,691.4922173837965,1
81.9,4.91,44.6034,9776.246,219.18155334302705,1
39.79,8.754,1.7217,4483.6738,2604.143879479418,1
60.07,-1.282,36.6928,8712.5613,237.44634026768748,2
77.49,9.014,21.2103,9387.7139,442.6018437038479,1
61.27,0.83,34.472,8298.0914,240.71962083902653,1
14.39,9.408,26.2925,5920.4651,225.17681872032534,2
37.45,9.57,31.3929,7171.2376,228.43513860266515,2
96.29,-2.179,33.3665,11021.6939,330.32195724662176,3
103.37,7.466,31.5992,9643.6751,305.1875834927306,2
16.48,-2.099,33.2617,5015.4846,150.78861676908107,1
114.29,-1.603,28.4606,11848.1318,416.29999821175767,1
39.46,-3.738,35.7234,8364.869,234.15671579250838,3
79.48,-2.652,38.8236,10388.0024,267.5694701776703,3
90.22,4.483,39.418,11257.3892,285.5902298953349,1
97.43,1.739,42.6903,11039.1009,258.58567245380806,2
113.49,6.864,15.8885,9920.1014,624.3580857405559,1
37.55,-0.02,37.3141,8178.7188,219.18577887380798,3
103.02,9.529,47.3384,11477.1733,242.4495480515073,1
15.8,-4.252,18.4367,5514.6949,299.1157691317226,1
84.6,-4.056,38.9043,8597.4522,220.9898152042534,1
89.04,5.521,14.644,9302.0944,635.215728295857,3
81.33,8.313,8.8609,8603.8526,970.9901283530476,3
30.28,6.933,22.3767,6346.6129,283.62593254681497,3
104.77,2.347,40.346,9408.8147,233.20342251705364,2
20.26,-0.955,15.4254,4530.6099,293.71075401733947,3
6.44,-4.798,14.8175,6564.8194,443.04576828262134,2
